SMILES,NSC#,"Activity (1 = active, 0 = inactive)",,,,
CN1CCN(CC1)C2=NCCO2,NSC664971,0,,,,
C1=CC(=CC(=C1)Cl)NC2=NC(=O)C3=C(O2)C=C(OC3=O)Cl,NSC328111,0,,,,
CCCCC(=O)N(CCC)CCC,NSC195031,0,,,,
COC1=C(OC)C=C2C(CCN=C2C=CC3=CC=CO3)=C1,NSC73053,0,,,,
CN1CCC2=CC3=C(C=C2C1C4C5=C(C6=C(C=C5)OCO6)C(=O)O4)OCO3,NSC32192,0,,,,
CC1=C(C(=O)N2N1CCCC2)CCO,NSC120312,0,,,,
CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(=C(C)N)C3=O)O2)C)C(=O)C)O,NSC293360,0,,,,
C1=CN2C(=C(C=N2)C#N)N1C3C(C(C(O3)CO)O)O,NSC370383,0,,,,
C1CN1CCCNC(=O)NC2=CC=CC3=CC=CC=C32,NSC101298,0,,,,
C1=CC=C(C=C1)CSC2=NC3=NC=NC=C3N2,NSC38845,0,,,,
CC1=CC=C(C=C1)C(=NC2=CC=CC=C2)N,NSC375392,0,,,,
CC1COC2C3C4C1CCC4CC5C3C(C6=C2C(=O)C=CC6=O)OC5=O,NSC401005,0,,,,
C#CCOCC1CN(C(=O)O1)C2=CC=CC=C2,NSC154295,0,,,,
CCC(CO)NC1=NC2=C(C=C(C=C2)Cl)C3=CC=CC=C31,NSC147358,0,,,,
CN1C=NC(=C1SC2=NN=C(N2C)C3=CN=CC=C3)[N+](=O)[O-],NSC631160,0,,,,
C1=CC=C(C=C1)NC(=O)NC2=CC=CC=N2,NSC5995,0,,,,
C1=CC=C(C=C1)SC2=NC=NC3=CC=CC=C32,NSC51331,0,,,,
CCC1(O)CC2CC(C3=C(OC)C=C4C(C56CCN7C5C(C(OC(C)=O)C(C(OC)=O)(O)C6N4C=O)(CC)C=CC7)=C3)(C(OC)=O)C8=C(C9=CC=CC=C9N8)CCN(C1)C2,NSC67574,0,,,,
CC(C)C1=CC=C(C=C1)C(=O)NC(C)C,NSC20045,0,,,,
C1CCC(CC1)C2=C(C(=CC(=C2)Br)C(=O)N)O,NSC7420,0,,,,
C1=CC=C(C(=C1)N2C=CNC2=S)Cl,NSC370367,0,,,,
C1C2CN=NC2(CN1)C#N,NSC679449,0,,,,
C1=CC=C2C(=C1)N(C3=CC=CC=C3S2)CCC(=O)O,NSC525721,0,,,,
COC1C(C(=O)NC(=O)N1)(C(=O)OC)F,NSC367428,0,,,,
CN1C2=C(C=C(C=C2)OC)C3=C1C4=C(C=C3)C(=O)C=CC4=O,NSC641396,0,,,,
C1=CC=NC(=C1)SCC=CCSC2=CC=CC=N2,NSC326921,0,,,,
CC(=O)OC1CC2C(C(=O)C=CC2(C3C1(C45C(O4)C(=O)OC(C5(CC3)C)C6=COC=C6)C)C)(C)C,NSC113497,0,,,,
CCOC(=O)C1CC(=C(CC1C(=O)O)C)C,NSC144982,0,,,,
COC(=O)CC1=C(NC(=O)N1)C(=O)OC,NSC34777,0,,,,
C1=CC=C(C=C1)OC(=O)NC2=CC(=C(C=C2)O)C(=O)O,NSC68971,0,,,,
C1=NNN=C1CC(=NO)C(=O)O,NSC117386,0,,,,
C1CC2CC1C3C2C(=O)N(C3=O)C(CCC(=O)N)C(=O)O,NSC241998,0,,,,
CC1=C(C(=O)N2C(=N1)C=CN2)CCC3=CC=CC=C3,NSC363801,0,,,,
CCOCCC1=C(N=C(NC1=O)SC)O,NSC66837,0,,,,
CC1=CC(=CC=C1)NC2=C(C(=O)NC3(S2)CCCC3)C#N,NSC319436,0,,,,
C1C2=CC(=C(C=C2C3=C1C=C(C=C3)N)Cl)Cl,NSC80141,0,,,,
C1=CC=C2C(=C1)C=CC(=C2O)C(=O)NC3=CC(=CC=C3)[N+](=O)[O-],NSC50648,1,,,,
